feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,label
0.0,0.0,0.0,-0.49268083354922515,-0.15558342112080795,-8.549996598532288e-05,-0.8557088161644437,-0.5099678803404261,-0.0001173370078086036,-0.9767181437028499,-0.9335005267248477,-0.0001624877690883534,-0.8989264331424459,-1.2619544157576645,-0.00018426188598959247,-0.6569077780656336,-0.8816393863512451,6.03793481856373e-05,-0.7260559652304371,-1.1755191818016602,-9.179905960680252e-05,-0.6223336844832318,-0.8989264331424459,-0.0001821773621932178,-0.5358984505272274,-0.6569077780656336,-0.00021490708251563497,-0.3803150294064194,-0.9248570033292473,4.2431582199034534e-05,-0.4581067399668234,-1.2100932753840619,-0.00012866632823015507,-0.36302798261521857,-0.8384217693732429,-0.00018324985149768198,-0.3111668422416159,-0.5791160675052296,-0.0001717564014924878,-0.1037222807472053,-0.9335005267248477,-5.937586820920769e-06,-0.17287046791200883,-1.2360238455708632,-0.00017816511071750183,-0.14693989772520752,-0.8470652927688432,-0.00013683977863786939,-0.12965285093400664,-0.5791160675052296,-5.271135655754801e-05,0.1901575147032097,-0.8902829097468454,-6.289727200603458e-05,0.12100932753840618,-1.1409450882192582,-0.00017046002813386345,0.07779171056040397,-0.8816393863512451,-0.00012559986854961136,0.05186114037360265,-0.6741948248568345,-5.583387580062486e-05,0.888560952060028,0.35258802538451955,0.19035394079312154,0.1589092553073947,0.24751285059253497,0.7055995683695074,0.9009603469056847,1.028615609172571,1.1177917351377225,0.23781473431335676,0.41362672027834785,0.5880137787390338,0.18151403034515423,0.37527230073538964,0.20490802607436914,2.622446539669082,2.630736053218611,0.12768256831432886,3.125844911395022,0.015825391069396955,3.0885447987923484,0.15814363199589385,3.139441317514961,0.4343162182840052,3.1007986461459898,0.00014512919217916004,-3.965016559575513e-05,0.9999999886826909,0.0
0.0,0.0,0.0,-0.5013243562209451,-0.15558342089615534,-7.758337386147405e-05,-0.8643523383119742,-0.5013243562209451,-0.00010352843004648814,-0.9767181422925308,-0.9162134786106926,-0.00014574769635001522,-0.8989264318444531,-1.2446673671692428,-0.00016542994790994187,-0.6569077771171004,-0.8643523383119742,8.981371568393329e-05,-0.7433430109482978,-1.166875656721165,-5.934417304018399e-05,-0.6396207303508609,-0.8989264318444531,-0.00015446606919869546,-0.5445419731365437,-0.6569077771171004,-0.00019065869909126807,-0.38031502885726864,-0.9248570019938124,6.847125100508968e-05,-0.46675026268846603,-1.201449750253644,-0.00010238339496861292,-0.3716715054741489,-0.8297782447794952,-0.0001620868209302764,-0.3111668417923107,-0.5791160666690227,-0.00015235280723216094,-0.09507875721431716,-0.9248570019938124,1.5904251014342103e-05,-0.18151399104551458,-1.2273803204030034,-0.00015597700481529862,-0.1469398975130356,-0.8384217681626149,-0.0001146169937897308,-0.12100932736367638,-0.5791160666690227,-2.8433693837868392e-05,0.19880103781175407,-0.8816393850782136,-4.4867740926105655e-05,0.11236580398055664,-1.1323015631886861,-0.00014780848901326665,0.06914818706495793,-0.8729958616950939,-9.803493102232943e-05,0.05186114029871845,-0.6741948238833398,-2.4053312004577005e-05,0.8851238257012857,0.36321321776188964,0.1873473325272433,0.15466836754623944,0.24275840276061073,0.68633059155807,0.8879301039309391,1.0237741810620462,1.1087993280897794,0.24599899107865653,0.43061755487526865,0.5966536210051251,0.19015755480554258,0.3752723042209005,0.19729208976140403,2.59629746321047,2.644547329220912,0.09103755636399438,3.136589015225445,0.052447070954767375,3.1279969497247455,0.1896442768032137,3.130577589216129,0.4972081627478966,3.063182108197974,0.00015707913345160496,-1.5471456753540495e-05,0.9999999875433899,0.0
0.0,0.0,0.0,-0.49664834642588396,-0.13941006215463408,-7.888147351199476e-05,-0.871312888466463,-0.49664834642588396,-0.00010568052737647835,-0.9932966928517679,-0.9148785328897862,-0.00014875737173134843,-0.9148785328897862,-1.2459774305070421,-0.00016958711393440636,-0.6621977952345119,-0.8625997595817985,8.301342665237623e-05,-0.7493290840811582,-1.1675592705450606,-6.943303472636674e-05,-0.6447715374651827,-0.9061654040051216,-0.00016494064991919496,-0.5576402486185363,-0.6621977952345119,-0.0002002502903452358,-0.3833776709252437,-0.9235916617744508,6.112809555507048e-05,-0.4792220886565547,-1.202411786083719,-0.00010931833811673364,-0.3833776709252437,-0.8277472440431399,-0.00016578755220878754,-0.3136726398479267,-0.5837796352725303,-0.00015334115754403395,-0.10455754661597556,-0.9235916617744508,7.701078362699265e-06,-0.19168883546262186,-1.228551172737713,-0.00016473685649891608,-0.15683631992396335,-0.8364603729278045,-0.0001215511935661237,-0.13069693326996945,-0.5750665063878656,-3.373257655680588e-05,0.19168883546262186,-0.8800260173511277,-5.3910876059116395e-05,0.10455754661597556,-1.132706755006402,-0.0001563085857952592,0.060991902192652415,-0.871312888466463,-0.00010477232638907632,0.043565644423323155,-0.6621977952345119,-2.9451023998014106e-05,0.8954350110916762,0.3701757847128178,0.1813420446568619,0.15536758238395834,0.24177323917229446,0.6844105896669229,0.8944017252362829,1.0320185404057416,1.12223612632211,0.25626081273097323,0.4357435986277395,0.6012059173034221,0.1831830836045625,0.36574391985329635,0.1948314848753154,2.6161835726780764,2.6252416029258554,0.10221000356176632,3.1041096686077636,0.08065623410707272,3.1137354012699583,0.1896442620553527,3.130577593480274,0.4972081588270145,3.0595850463719922,0.00015981440674739243,-2.6449488280248395e-05,0.9999999868798898,0.0
0.0,0.0,0.0,-0.4989644436559692,-0.14881395687985047,-7.743285190753674e-05,-0.8753762169402969,-0.4902106814865662,-0.00010447807000162164,-0.9979288873119384,-0.9191450277873117,-0.00014855860993112028,-0.9278987899567146,-1.2517879902246245,-0.00017008752585127623,-0.6740396870440286,-0.8666224547708938,9.11970667112533e-05,-0.7615773087380583,-1.1730041306999979,-5.8587886400958045e-05,-0.6565321627052226,-0.9103912656179087,-0.00015303874411235624,-0.568994541011193,-0.6652859248746256,-0.00018787323526902033,-0.3939192976231336,-0.9191450277873117,6.967036013928039e-05,-0.4814569193171633,-1.2080191793776096,-9.897683378873423e-05,-0.3939192976231336,-0.831607406093282,-0.00015673929633545566,-0.3326429624373128,-0.5865020653499989,-0.00014506810068435974,-0.11379890820223859,-0.9278987899567146,1.646369787277586e-05,-0.20133652989626827,-1.2255267037164155,-0.00015454020409342794,-0.1663214812186564,-0.8403611682626849,-0.00011381946315453237,-0.1400601947104475,-0.5777483031805959,-2.72567081121669e-05,0.17507524338805938,-0.8841299791096998,-4.475053491617196e-05,0.08753762169402969,-1.137989082022386,-0.0001460410128373767,0.043768810847014845,-0.8753762169402969,-9.609112341636041e-05,0.035015048677611876,-0.6740396870440286,-2.1674009318534178e-05,0.9006443182368717,0.37164237238938574,0.1869374845804109,0.15448345178462738,0.24069503870652767,0.6876023072149299,0.8927120827333219,1.0368313133150764,1.1229408641990564,0.24913644263383208,0.4377756668043162,0.6040730422807655,0.1927816502081628,0.37793552833113075,0.1998083368753409,2.585752297714704,2.655796768508039,0.10220987742312836,3.1041096839081805,0.06574173755381708,3.1251094684662517,0.1953920511737394,3.132581136416375,0.49720816010977387,3.019894740887604,0.00015971353999822964,-1.8988890600331782e-05,0.9999999870655035,0.0
0.0,0.0,0.0,-0.5006746458646163,-0.1493240171876926,-7.128535207959664e-05,-0.8783765716923093,-0.5006746458646163,-9.574894145703835e-05,-1.0013492917292326,-0.9222954002769248,-0.00013950473949081587,-0.9310791659938479,-1.2472947318030791,-0.00016117599859012845,-0.658782428769232,-0.8783765716923093,9.39886489133576e-05,-0.755403851655386,-1.1858083717846175,-5.458276861359817e-05,-0.658782428769232,-0.9047278688430785,-0.00014897895883766342,-0.5621610058830779,-0.658782428769232,-0.00018425780827169868,-0.3864856915446161,-0.9222954002769248,6.970872855529121e-05,-0.48310711443077015,-1.2033759032184637,-9.405758636920979e-05,-0.39526945726153917,-0.8344577431076938,-0.00014870072301515348,-0.32499933152615446,-0.5885123030338473,-0.00013668232126269286,-0.11418895432000022,-0.9310791659938479,1.349245350595657e-05,-0.20202661148923115,-1.229727200369233,-0.00014860869217300256,-0.17567531433846187,-0.85202527454154,-0.00010585079478631657,-0.1493240171876926,-0.5797285373169242,-2.124434653858872e-05,0.17567531433846187,-0.8871603374092324,-5.105936168646072e-05,0.07905389145230783,-1.141889543200002,-0.00014260738140763933,0.03513506286769237,-0.8871603374092324,-9.072809047161416e-05,0.026351297150769278,-0.6851337259200012,-1.801523992874114e-05,0.9018288647079076,0.3711409267912134,0.1863981189379234,0.15166183987714452,0.22643042397929683,0.6945842930951494,0.895168729795347,1.0280008542246102,1.1102693856843,0.2473530930028431,0.42033786834190384,0.5891019855002377,0.17589480928672452,0.3643939869345963,0.20487086142932762,2.603859747904682,2.644860195353835,0.02659659250001107,3.098354723578293,0.09735537316387888,3.097035765873548,0.2163972398273982,3.1147727341073255,0.5332794458297754,3.0143082434891273,0.00017357905505946292,-2.3181611007829666e-05,0.9999999846664622,0.0
0.0,0.0,0.0,-0.5077182055774366,-0.1575677189723079,-7.38021014831418e-05,-0.8753762165128217,-0.49021068124718015,-0.00010120850315260049,-0.9979288868246168,-0.9016375030082063,-0.00014708146033709616,-0.927898789503591,-1.2342804652830786,-0.00017096125315356627,-0.6652859245497444,-0.8666224543476935,0.00010070937910127529,-0.7615773083661549,-1.1642503679620528,-4.8510221304210486e-05,-0.6565321623846163,-0.8928837408430781,-0.00014744160854848472,-0.5602407785682059,-0.6477784002194881,-0.0001861522584033028,-0.39391929743076975,-0.9191450273384628,7.635853042519745e-05,-0.49021068124718015,-1.1992654166225658,-9.427067701181696e-05,-0.39391929743076975,-0.8316074056871806,-0.00015685253502024314,-0.32388920010974404,-0.5777483028984624,-0.00014809061884394427,-0.12255267031179504,-0.927898789503591,2.04491892664642e-05,-0.2100902919630772,-1.2255267031179504,-0.00014738382308754843,-0.17507524330256435,-0.8403611678523089,-0.00010590596871111252,-0.14006019464205147,-0.5777483028984624,-1.974293248970668e-05,0.1663214811374361,-0.88412997867795,-4.3906053829072475e-05,0.07003009732102573,-1.12923531930154,-0.00013939979313313142,0.03501504866051287,-0.8666224543476935,-8.58423234955363e-05,0.02626128649538465,-0.6652859245497444,-1.019000851994346e-05,0.8889823908496445,0.36429542595516756,0.18628870080481708,0.15518621403656507,0.23568275605821531,0.6922117346300816,0.8921110159885985,1.0255360328461431,1.1109348603145468,0.24650818367609456,0.42597648448169084,0.5867633395967611,0.18382905027326213,0.3609268866276794,0.1879512446975861,2.595739765895043,2.644592755862512,0.056438341876378376,3.1365889724155593,0.07494835110455392,3.1285750385018565,0.1953920241109892,3.099700442465942,0.5068851525050629,3.052491852088901,0.0001735404923491072,-1.7013947948290947e-05,0.9999999847971115,0.0
0.0,0.0,0.0,-0.5071126193319099,-0.15124411453758718,-7.160825475080137e-05,-0.8807745493659488,-0.48931919409219377,-9.720604221359402e-05,-1.0053285260439617,-0.907464687225523,-0.00014244756443419532,-0.9430515377049553,-1.2366430541602715,-0.00016672270412099155,-0.6761501591092133,-0.8629811241262327,0.000106996191551881,-0.774013997927652,-1.165469353201407,-4.463341554473049e-05,-0.6672534464893551,-0.907464687225523,-0.00014850115336503315,-0.5693896076709164,-0.6583567338694971,-0.00018937937963826493,-0.4003520678936131,-0.9163613998453811,8.128174130210576e-05,-0.49821590671205185,-1.2099529163006975,-8.887699036549115e-05,-0.4003520678936131,-0.8451876988865166,-0.00015520921390227584,-0.32917836693474856,-0.5871830329106326,-0.0001488849971341919,-0.12455397667801296,-0.9252581124652391,2.365491274423638e-05,-0.21352110287659365,-1.2366430541602715,-0.00014634773066008816,-0.16903753977730332,-0.8540844115063746,-0.0001097045292685102,-0.13345068929787104,-0.5782863202907744,-2.573106119820314e-05,0.16903753977730332,-0.8896712619858069,-4.2107384492441285e-05,0.08007041357872262,-1.1476759279616908,-0.00014212054405943477,0.044483563099290344,-0.8807745493659488,-9.141983312195562e-05,0.035586850479432275,-0.6672534464893551,-1.637285071902987e-05,0.9004194245964755,0.36799288091174415,0.18003051904348422,0.15837149187516752,0.24743100296265239,0.6885043984649133,0.8936658152302978,1.0434975527769224,1.1322268512788656,0.2505337053651386,0.4432313599732091,0.6050418963533353,0.1959298100225122,0.3734500669773019,0.19102052111114579,2.595739765603196,2.66510971258915,0.07944344974763626,3.123584791197468,0.059635123692446924,3.134542185601247,0.16254100047239398,3.129026941622938,0.4646110151836395,3.0506835578967757,0.00017597599786921804,-1.3893709536190987e-05,0.9999999844197063,0.0
0.0,0.0,0.0,-0.49418391200627204,-0.14119540343036344,-7.745042796387347e-05,-0.8824712714397714,-0.4853591992918743,-0.00010472653028266886,-1.0060172494413395,-0.9001206968685669,-0.00014956734303608885,-0.9265948350117601,-1.2266350673012822,-0.000172645636241432,-0.6706781662942263,-0.864821846010976,9.142325611463756e-05,-0.7677500061526011,-1.1648620783004984,-5.8849390441587974e-05,-0.6618534535798286,-0.9001206968685669,-0.00015750861762342094,-0.5736063264358514,-0.6618534535798286,-0.00019610443669732547,-0.3971120721478972,-0.9177701222973623,6.908464178418178e-05,-0.49418391200627204,-1.2001609291580893,-0.00010091010781576267,-0.3971120721478972,-0.8206982824389875,-0.00016128219624616283,-0.3265143704327155,-0.5736063264358514,-0.00015136910215146442,-0.12354597800156801,-0.9265948350117601,1.4911781457576959e-05,-0.21179310514554514,-1.2266350673012822,-0.00015367366209137172,-0.1764942542879543,-0.8383477078677829,-0.00011329764143196751,-0.14119540343036344,-0.5736063264358514,-2.803626702289383e-05,0.15884482885915888,-0.8912959841541692,-4.786698369073578e-05,0.07059770171518172,-1.1383879401573052,-0.00014585223191907972,0.03529885085759086,-0.8736465587253738,-9.547825134206504e-05,0.01764942542879543,-0.6706781662942263,-2.218342231755407e-05,0.8804091965096267,0.37169964736051114,0.1893760323824095,0.1603865830639931,0.2295307656925468,0.6660173863607233,0.886872651973429,1.021420003934004,1.0957578755323545,0.2623775755888279,0.44132390602655214,0.5913216298394975,0.18531900804236748,0.35759149481529,0.18615751873894656,2.5855299104571907,2.613479659998136,0.06761015074471279,3.1157911991749927,0.08065622793386033,3.1137354177097816,0.19539202815732887,3.099700454337678,0.47557548881790873,3.095779142055959,0.00016715281107679972,-2.3915314012943395e-05,0.9999999857439976,0.0
0.0,0.0,0.0,-0.5012357121691136,-0.14949135275219175,-6.705490532668033e-05,-0.8793608985423045,-0.49244210318369047,-8.746867365134252e-05,-1.0024714243382271,-0.9057417254985736,-0.00012797297975149842,-0.9321225524548428,-1.2223116489738033,-0.0001476289563787207,-0.6771078918775745,-0.8617736805714583,0.00010988136461521892,-0.7738375907172279,-1.1607563860758419,-3.8691142092960586e-05,-0.6595206739067283,-0.8969481165131505,-0.00013698272419632358,-0.5715845840524979,-0.6507270649213053,-0.00017460154165125738,-0.40450601332946007,-0.9145353344839966,8.46200389185513e-05,-0.5012357121691136,-1.195930822017534,-8.419863008398718e-05,-0.40450601332946007,-0.8265992446297662,-0.0001457575966202811,-0.33415714144607567,-0.5803781930379209,-0.00013595631077970035,-0.13190413478134566,-0.9321225524548428,2.7489909507220937e-05,-0.22863383362099915,-1.2223116489738033,-0.00014061252431490706,-0.18466578869388395,-0.8353928536151892,-0.00010199492544580507,-0.14949135275219175,-0.5715845840524979,-1.6907634359108976e-05,0.1582849617376148,-0.8969481165131505,-3.732945109823846e-05,0.052761653912538266,-1.1431691681049958,-0.00013420343121673103,0.026380826956269133,-0.8793608985423045,-8.329898482563342e-05,0.026380826956269133,-0.6771078918775745,-9.011103771339783e-06,0.8781729783222229,0.36733722270082,0.18695477141090736,0.16166854312717646,0.24146424494765628,0.675793285046306,0.8772919666501683,1.0178198882204905,1.1027129655124557,0.24763028040073093,0.4294487781505167,0.598547081033709,0.18487508010954332,0.3732884640762233,0.205100444056336,2.596956309491527,2.6334200362367057,0.09601005459394925,3.0757084696313917,0.07494823239672044,3.119443478628739,0.20860004624684106,3.1221908499217417,0.5045604469301721,3.041923850966823,0.00017577115831868598,-1.0599854412310898e-05,0.9999999844960714,0.0
0.0,0.0,0.0,-0.5052961149842695,-0.1418375059604967,-7.461048088326781e-05,-0.8864844122531044,-0.4787015826166764,-0.00010145545600743419,-1.010592229968539,-0.9042141004981665,-0.00014542232990660532,-0.9396734769882907,-1.2322133330318152,-0.00016678911576040946,-0.6825929974348904,-0.8598898798855112,9.080521992469546e-05,-0.7801062827827319,-1.1612945800515668,-5.873564710092203e-05,-0.6648633091898283,-0.8953492563756354,-0.0001544955411535011,-0.5673500238419869,-0.6471336209447662,-0.0001910053876191942,-0.40778282963642803,-0.9130789446206975,6.887714378059867e-05,-0.4964312708617385,-1.196753956541691,-0.00010473521324332276,-0.398917985513897,-0.8244305033953871,-0.0001666400779167463,-0.32799923253364865,-0.5673500238419869,-0.0001578622508915756,-0.12410781771543462,-0.9308086328657597,1.654408642071428e-05,-0.21275625894074507,-1.2322133330318152,-0.00015629803052752726,-0.1772968824506209,-0.8421601916404492,-0.00011640388898102737,-0.1418375059604967,-0.5762148679645178,-3.0626919484567303e-05,0.16843203832808984,-0.8953492563756354,-4.360276204533234e-05,0.0797835971027794,-1.1435648918065047,-0.0001468145771771735,0.04432422061265522,-0.8776195681305734,-9.789942725800136e-05,0.026594532367593134,-0.6737281533123594,-2.4089502275617795e-05,0.8922543985803314,0.3654424445532836,0.19328621862035453,0.15862871108327986,0.24026835506388028,0.6935005579270141,0.903431569802437,1.032897013925714,1.1160553670109896,0.25229788894291966,0.4313819631363509,0.5945396814879211,0.1863727182042568,0.3702067833408793,0.19462320621504137,2.578338428569532,2.6448601952398656,0.09600995168970637,3.1070179002611846,0.046739421404029244,3.1285751013799064,0.1953920567322185,3.099700443076279,0.47557549793383813,3.0957791146438374,0.00015713914538728903,-1.9138336038453833e-05,0.9999999874705063,0.0
0.0,0.0,0.0,-0.48535919985072484,-0.1323706908683795,-8.603486458214346e-05,-0.864821847006746,-0.48535919985072484,-0.000117688739921098,-1.006017250599684,-0.9089454106295392,-0.00016273967083878336,-0.9177701233540978,-1.2442844941627673,-0.00018279732922718962,-0.6706781670664561,-0.864821847006746,6.681519318962104e-05,-0.7501005815874838,-1.1648620796417395,-8.568031184103923e-05,-0.6353793161682216,-0.8824712724558633,-0.00017274626035478928,-0.5471321889226353,-0.6442040288927802,-0.00020261079496275192,-0.3971120726051385,-0.9177701233540978,4.969763916179182e-05,-0.48535919985072484,-1.200160930539974,-0.00012251666503631741,-0.37946264715602124,-0.8206982833839529,-0.0001734150779942325,-0.3176896580841108,-0.5736063270963111,-0.0001581349397149911,-0.11472126541926222,-0.9354195488032151,1.3529825470928423e-06,-0.20296839266484856,-1.2354597814382087,-0.00017221374087618223,-0.1588448290420554,-0.8383477088330701,-0.00012538655332495138,-0.1323706908683795,-0.5736063270963111,-3.637625615314415e-05,0.17649425449117265,-0.9001206979049806,-5.578285330445203e-05,0.09707183997014496,-1.1472126541926222,-0.0001612841143097958,0.06177298907191043,-0.8824712724558633,-0.00011263934673182816,0.04412356362279316,-0.6795028797910148,-3.9879893083857134e-05,0.8857497621270095,0.3549290893893495,0.1899344651020798,0.1650575245992748,0.2492633853449453,0.7053148542536438,0.8999476480254276,1.0327930546666357,1.1154450938543563,0.2400581438623404,0.4207269463691094,0.5923085346963549,0.1853190072148087,0.37699191139705834,0.20582590156074243,2.641816194196969,2.5625183845432296,0.12711414817570074,3.1104151836545846,0.030747204585211775,3.1144247675011223,0.1753947555392906,3.13060193587904,0.4435498491797675,3.095779127470212,0.0001433029786353278,-3.3874013107394315e-05,0.9999999891584037,0.0
0.0,0.0,0.0,-0.49896444392193207,-0.14006019478510373,-8.234919168104114e-05,-0.8666224552328293,-0.4902106817478631,-0.00011164603723458353,-0.9979288878438641,-0.9103912661031742,-0.0001562945834853304,-0.9191450282772432,-1.2430342287177956,-0.0001768306786720394,-0.6652859252292427,-0.8578686930587603,8.053386183970217e-05,-0.7528235469699326,-1.1642503691511747,-7.244667299981789e-05,-0.6390246387070357,-0.8841299795809673,-0.00016470683567197658,-0.5514870169663459,-0.6477784008811047,-0.00019799656037989527,-0.39391929783310425,-0.9191450282772432,6.154591643948148e-05,-0.4814569195737941,-1.1992654178474507,-0.000113514583270665,-0.3851655356590353,-0.8228536443624844,-0.0001705411943090336,-0.32388920044055236,-0.5777483034885529,-0.0001582174012220109,-0.12255267043696577,-0.9278987904513122,1.0844962745275052e-05,-0.20133653000358662,-1.2342804665437266,-0.00016410939857368942,-0.16632148130731067,-0.8403611687106224,-0.00012049976773440953,-0.1488139569591727,-0.5689945413144839,-3.219338649871403e-05,0.17507524348137968,-0.8928837417550363,-4.860361566788067e-05,0.09629138391475882,-1.1467428448030368,-0.00015353878441516568,0.0525225730444139,-0.8753762174068983,-0.00010493853767306272,0.02626128652220695,-0.6740396874033117,-3.13773054559526e-05,0.888411577974432,0.35743237377473197,0.1874287434009807,0.15946270789501718,0.23210514742240995,0.6996441340443172,0.8927120830526086,1.0235914617427924,1.103425534082405,0.23812807942470918,0.4103078323337809,0.578344866939855,0.17529399623009573,0.3631492946776667,0.20417106454528153,2.6346939491893524,2.6061508436402354,0.1075858728956657,3.1104151566738687,0.052447043293553236,3.1361247291721797,0.16303468081129946,3.1173626625998554,0.4608333889939872,3.1113814993115945,0.00015264804186925057,-2.450343865238643e-05,0.9999999880490784,0.0
0.0,0.0,0.0,-0.4949789356718695,-0.1476252966038909,-8.13246600942416e-05,-0.8683840976699465,-0.503662776648569,-0.00011099522731337882,-0.989957871343739,-0.9204871435301433,-0.0001551296454982009,-0.9204871435301433,-1.250473100644723,-0.0001749475386621271,-0.6599719142291594,-0.859700256693247,7.342034846003047e-05,-0.7381264830194545,-1.1636346908777282,-7.613777754754365e-05,-0.633920391299061,-0.8770679386466459,-0.00016456148063388452,-0.5470819815320663,-0.6426042322757604,-0.0001960805170560193,-0.39077284395147593,-0.9204871435301433,5.500720616333678e-05,-0.4689274127417711,-1.1983700547845262,-0.00011282795023733265,-0.38208900297477644,-0.8249648927864491,-0.00016411256206318102,-0.3213021161378802,-0.5731335044621647,-0.00015018203037087065,-0.11288993269709305,-0.9291709845068428,5.4804900861559355e-06,-0.19104450148738822,-1.233105418691324,-0.0001609187120157861,-0.16499297855728984,-0.8423325747398481,-0.00011507420910702009,-0.1476252966038909,-0.5731335044621647,-2.871529246155689e-05,0.1736768195339893,-0.8944356206000449,-5.304712906067544e-05,0.09552225074369411,-1.1462670089243294,-0.0001534076317749814,0.06078688683689625,-0.8770679386466459,-0.00010518013535873004,0.03473536390679786,-0.6773395961825582,-3.3919480144661536e-05,0.8958778506622509,0.357732154156256,0.1923505799501788,0.1559807428437423,0.23674259780287557,0.713397488491217,0.9043293792756866,1.0276693944916715,1.1139713068746935,0.23622601835326817,0.40545265218996496,0.5828533222479445,0.1736768620099128,0.370973867361549,0.2100340926626373,2.616183573107337,2.650302317725758,0.09708405534746885,3.1356557418435735,0.045676409237425754,3.1332384265602014,0.18512225802892016,3.1394417213074117,0.4292434922934008,3.1402021464909615,0.00015044962043597474,-3.0094415113763625e-05,0.9999999882296189,0.0
0.0,0.0,0.0,-0.4989644437685175,-0.14006019474203998,-7.842706973105486e-05,-0.8666224549663725,-0.48145691942576246,-0.00010607246419498819,-0.9891751253656574,-0.9016375036518824,-0.00014989773881717976,-0.9191450279946375,-1.22552670399285,-0.0001714493025992172,-0.6740396871960674,-0.857868692794995,8.755213656525827e-05,-0.7615773089098424,-1.15549660662183,-6.276907674611467e-05,-0.6477784006819349,-0.892883741480505,-0.0001610014173279103,-0.5602407789681599,-0.6477784006819349,-0.00019898697707219448,-0.39391929771198747,-0.9191450279946375,6.635383614416171e-05,-0.49021068159714,-1.1992654174787174,-0.00010628625735648303,-0.38516553554061,-0.8316074062808625,-0.00016936786833818724,-0.31513543816959,-0.577748303310915,-0.00016114004373570692,-0.122552670399285,-0.927898790166015,1.4337481600049698e-05,-0.2013365299416825,-1.22552670399285,-0.00015728059779923713,-0.1663214812561725,-0.8491149306236174,-0.00011796382017231984,-0.1313064325706625,-0.577748303310915,-3.2882327083999054e-05,0.17507524342755,-0.892883741480505,-4.600802795580554e-05,0.087537621713775,-1.137989082279075,-0.0001489304845519115,0.052522573028265,-0.8753762171377499,-9.987359571974652e-05,0.0437688108568875,-0.66528592502469,-2.6216935581248962e-05,0.8767792181860045,0.36429543017938976,0.18073507794111318,0.15894287786647027,0.25275190838011324,0.6801509852277099,0.8856886818159914,1.019954179377914,1.1140344754822769,0.25491340501858273,0.43461352446512475,0.6042632934894535,0.18382905034170305,0.3694253827078059,0.19574007285414835,2.602968483353104,2.644860195317674,0.12285917195265489,3.075708471802336,0.05280171102750091,3.1324583796065144,0.16601518044013006,3.106025144849607,0.47557549790131304,3.0506835537873416,0.00015643341785960934,-2.0854236454133218e-05,0.9999999875468433,0.0
0.0,0.0,0.0,-0.49896444380851035,-0.14006019475326606,-7.758140231034857e-05,-0.8753762172079129,-0.4814569194643521,-0.00010481858912739513,-0.9979288876170207,-0.9016375037241503,-0.0001485896328153943,-0.9278987902403877,-1.2342804662631572,-0.0001700343163235558,-0.674039687250093,-0.8578686928637547,8.660378066378604e-05,-0.7615773089708843,-1.1642503688865242,-6.414091823676857e-05,-0.6565321629059347,-0.8928837415520712,-0.0001598644991246593,-0.5602407790130642,-0.6477784007338556,-0.00019551891119799723,-0.3939192977435608,-0.9191450280683086,6.513469241839964e-05,-0.4902106816364312,-1.1905116554027615,-0.00010459493134853151,-0.3939192977435608,-0.8228536441754382,-0.00016301299149055625,-0.3238892003669278,-0.5689945411851434,-0.00015190476384134712,-0.1225526704091078,-0.9278987902403877,1.244477914776089e-05,-0.2100902921298991,-1.225526704091078,-0.00015793325162449722,-0.16632148126950347,-0.8316074063475173,-0.00011683251093812999,-0.14006019475326606,-0.5689945411851434,-3.065951831447123e-05,0.1750752434415826,-0.884129979379992,-4.833072887947488e-05,0.0875376217207913,-1.1379890823702867,-0.00014903779624105923,0.04376881086039565,-0.8753762172079129,-9.848040127486138e-05,0.035015048688316515,-0.674039687250093,-2.393118484567998e-05,0.889997220852237,0.36395450610223995,0.19167349272523926,0.16161067554372832,0.2420917823650674,0.6922117354821663,0.8985727277714891,1.0311619824602551,1.114034475685427,0.2491364428503102,0.4275028036082524,0.5958348638878826,0.18382904559758026,0.37396090581630637,0.20417106460810375,2.591246747849172,2.6503023182541035,0.09103752908880187,3.136588949929449,0.0848308222611418,3.1285750694412684,0.1753947754845688,3.1306018265365565,0.4972081584580877,3.0198947433512378,0.00015819009366574728,-2.3339960847711072e-05,0.9999999872155703,0.0
